STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	VIOL	PROPERTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON
9999	1	4	2465	47	15	13847	13847	2	2	100	24	165	0	0	2	22	59	88	18	2
9999	1	4	2466	47	17	28057	27799	8	8	100	71	456	1	5	3	62	121	299	36	0
9999	1	4	2467	47	19	54969	56309	4	5	100	174	1351	1	5	16	152	275	990	86	2
9999	1	4	2468	47	21	39863	39863	4	4	100	100	779	2	10	8	80	174	540	64	5
9999	1	4	2469	47	23	17529	17529	3	3	100	44	204	0	1	1	42	81	108	15	1
9999	1	4	2470	47	25	31602	31602	4	4	100	76	579	1	4	10	61	206	317	55	3
9999	1	4	2471	47	27	7756	7756	2	2	100	25	71	0	0	0	25	15	42	14	2
9999	1	4	2472	47	29	35060	35060	2	2	100	243	1182	3	11	14	215	274	812	95	12
9999	1	4	2473	47	31	55830	54577	6	6	100	246	1415	2	12	8	224	279	1074	62	4
9999	1	4	2474	47	33	14603	14603	6	6	100	46	217	0	1	1	44	77	121	19	1
9999	1	4	2475	47	35	58639	58639	4	4	100	146	1336	0	8	8	130	295	900	141	7
9999	1	4	2476	47	37	687373	687373	10	10	100	7503	25907	82	492	2005	4925	4649	19469	1790	79
9999	1	4	2477	47	39	11285	11645	3	4	100	33	242	0	3	3	27	89	125	28	1
9999	1	4	2478	47	41	19275	19275	4	4	100	65	329	0	7	8	50	76	223	30	4
9999	1	4	2479	47	43	51849	51849	8	8	100	278	1505	3	30	10	235	321	1070	114	4
9999	1	4	2480	47	45	37808	37805	4	4	100	305	1564	2	15	26	262	352	1143	68	10
9999	1	4	2481	47	47	39310	39314	8	9	100	95	599	1	2	11	81	173	368	57	1
9999	1	4	2482	47	49	17913	17913	3	3	100	24	295	0	6	1	17	25	246	24	0
9999	1	4	2483	47	51	40244	41545	9	11	100	174	885	0	23	8	142	157	685	42	12
9999	1	4	2484	47	53	49918	49331	10	10	100	276	1081	2	23	23	228	224	797	60	4
9999	1	4	2485	47	55	28979	28854	5	5	100	98	563	0	14	7	77	147	387	29	7
9999	1	4	2486	47	57	22872	22872	4	4	100	55	302	1	5	3	46	98	183	21	4
9999	1	4	2487	47	59	68524	68524	6	6	100	209	1603	2	6	20	181	367	1037	199	12
9999	1	4	2488	47	61	13858	13385	3	3	100	62	251	0	4	1	57	106	112	33	5
9999	1	4	2489	47	63	63587	63567	5	5	100	304	1840	1	14	28	261	359	1309	172	10
9999	1	4	2490	47	65	357523	357523	14	14	100	2446	13395	28	177	438	1803	2347	9623	1425	32
9999	1	4	2491	47	67	6524	6524	2	2	100	3	130	0	1	0	2	19	92	19	1
9999	1	4	2492	47	69	25428	25424	6	6	100	142	541	5	8	26	103	211	277	53	8
9999	1	4	2493	47	71	25649	25695	5	6	100	163	881	3	13	10	137	224	590	67	0
9999	1	4	2494	47	73	53500	56386	5	6	100	142	1053	2	13	8	119	269	700	84	7
9999	1	4	2495	47	75	17876	17876	2	2	100	199	609	2	11	21	165	181	400	28	2
9999	1	4	2496	47	77	28416	28056	4	4	100	126	558	0	6	9	111	157	354	47	2
9999	1	4	2497	47	79	32012	32097	5	6	100	112	1032	3	7	11	91	293	684	54	3
9999	1	4	2498	47	81	24303	24303	2	2	100	96	540	0	8	2	86	178	309	53	1
9999	1	4	2499	47	83	8091	8091	2	2	100	16	77	0	1	0	15	24	50	3	0
9999	1	4	2500	47	85	18047	18047	5	5	100	56	354	0	12	2	42	110	230	14	1
9999	1	4	2501	47	87	11495	11495	3	3	100	15	141	0	1	0	14	45	80	16	0
9999	1	4	2502	47	89	53548	53568	6	7	100	116	877	1	8	7	100	195	617	65	4
9999	1	4	2503	47	91	17738	17738	2	2	100	120	240	0	0	2	118	92	126	22	5
9999	1	4	2504	47	93	455033	455033	5	5	100	2407	15067	26	194	478	1708	2833	10942	1291	45
9999	1	4	2505	47	95	7527	7527	4	4	100	18	84	0	2	2	14	20	62	2	1
9999	1	4	2506	47	97	26778	26778	5	5	100	145	748	2	6	15	122	259	444	45	5
9999	1	4	2507	47	99	42673	42673	7	7	100	178	1062	1	20	9	147	261	737	63	6
9999	1	4	2508	47	101	11795	11795	2	2	100	69	350	0	1	1	67	104	218	28	4
9999	1	4	2509	47	103	33849	33805	3	4	100	181	751	0	13	10	158	184	526	40	7
9999	1	4	2510	47	105	51615	51615	3	3	100	108	957	1	3	10	94	183	694	80	5
9999	1	4	2511	47	107	52725	52725	6	6	100	284	1935	3	14	25	242	427	1296	212	14
9999	1	4	2512	47	109	26113	26067	4	4	100	94	560	0	8	0	86	116	381	63	4
9999	1	4	2513	47	111	23364	23364	3	3	100	82	419	1	4	1	76	127	250	42	3
9999	1	4	2514	47	113	97398	97474	5	6	100	763	3526	7	45	112	599	880	2476	170	17
9999	1	4	2515	47	115	28110	28535	6	7	100	92	625	2	4	3	83	121	417	87	5
9999	1	4	2516	47	117	31556	31725	6	7	100	143	365	0	3	9	131	63	274	27	1
9999	1	4	2517	47	119	79970	89122	4	4	100	431	1700	2	56	48	325	325	1242	132	10
9999	1	4	2518	47	121	11839	11839	2	2	100	56	317	1	2	3	50	96	177	44	2
9999	1	4	2519	47	123	45999	45999	6	6	100	268	1680	1	6	11	249	459	1039	182	5
9999	1	4	2520	47	125	197823	197823	5	5	100	1060	4560	14	85	138	823	863	3475	222	13
9999	1	4	2521	47	127	6314	6314	1	1	100	7	67	0	1	1	5	5	61	1	1
9999	1	4	2522	47	129	21372	21397	4	5	100	49	349	2	3	4	40	122	184	43	2
9999	1	4	2523	47	131	29892	30406	7	9	100	149	971	0	13	17	119	231	693	46	7
9999	1	4	2524	47	133	22135	22135	3	3	100	40	294	0	3	1	36	45	232	17	3
9999	1	4	2525	47	135	7928	7928	2	2	100	23	140	0	3	1	19	39	91	10	1
9999	1	4	2526	47	137	5161	5161	3	3	100	17	51	0	3	0	14	10	33	8	2
9999	1	4	2527	47	139	16764	16764	3	3	100	42	430	0	1	1	40	140	239	51	2
9999	1	4	2528	47	141	74943	74943	7	7	100	316	2227	1	49	24	242	406	1655	166	11
9999	1	4	2529	47	143	32657	32657	4	4	100	90	612	1	5	3	81	153	434	24	3
9999	1	4	2530	47	145	48538	52474	6	8	100	172	1233	2	12	16	142	328	810	95	4
9999	1	4	2531	47	147	62078	69021	6	9	100	258	997	1	18	27	212	167	778	52	5
9999	1	4	2532	47	149	306088	306088	7	6	100	1794	7296	8	157	227	1401	1244	5603	449	43
9999	1	4	2533	47	151	21892	21892	3	3	100	53	313	2	3	0	48	102	179	32	2
9999	1	4	2534	47	153	14949	14949	2	2	100	61	350	0	4	2	55	62	231	57	4
9999	1	4	2535	47	155	97144	97144	6	6	100	310	2888	3	35	28	244	610	1988	290	15
9999	1	4	2536	47	157	939898	939898	15	14	100	13020	42638	219	618	3343	8841	10220	28728	3690	409
9999	1	4	2537	47	159	19326	19326	4	4	100	39	261	0	3	5	31	82	157	22	2
9999	1	4	2538	47	161	13241	13241	3	3	100	63	178	3	8	0	52	90	74	14	2
9999	1	4	2539	47	163	159282	156769	8	9	100	842	4488	2	79	101	660	773	3314	401	31
9999	1	4	2540	47	165	188105	181162	11	11	100	448	2528	8	29	45	365	365	2045	119	13
9999	1	4	2541	47	167	62010	62010	6	6	98.7147	387	1461	4	28	37	318	366	991	104	8
9999	1	4	2542	47	169	8077	8077	2	2	100	41	199	0	4	0	37	33	152	14	0
9999	1	4	2543	47	171	17776	17776	3	3	100	40	275	0	1	2	37	39	212	24	3
9999	1	4	2544	47	173	19121	19121	4	4	100	53	454	0	10	4	39	149	271	34	6
9999	1	4	2545	47	175	5702	5702	2	2	100	18	67	1	2	0	15	14	40	13	1
9999	1	4	2546	47	177	40547	40547	4	4	100	195	910	2	25	6	162	199	635	75	7
9999	1	4	2547	47	179	128605	126892	5	5	100	443	3326	4	42	50	346	621	2523	182	17
9999	1	4	2548	47	181	16701	16701	4	4	100	53	97	2	3	1	47	38	47	12	4
9999	1	4	2549	47	183	33574	33747	7	8	100	69	578	1	6	7	55	159	392	26	3
9999	1	4	2550	47	185	26658	26658	2	2	100	71	590	0	4	4	63	99	446	45	8
9999	1	4	2551	47	187	226804	217652	7	7	100	347	2343	4	41	30	271	282	1969	91	6
9999	1	4	2552	47	189	131965	131965	5	5	100	374	2198	1	31	42	299	457	1588	154	12
9999	1	4	2553	48	1	57250	57231	3	3	100	307	838	2	44	24	237	259	485	94	1
9999	1	4	2554	48	3	18785	18785	2	2	100	85	400	1	21	2	61	78	286	36	4
9999	1	4	2555	48	5	88262	88262	5	5	100	250	2195	1	32	36	181	532	1523	140	6
9999	1	4	2556	48	7	24923	25727	3	4	100	135	985	1	23	9	102	308	642	35	0
9999	1	4	2557	48	9	8613	5182	3	1	100	11	43	0	1	1	9	9	28	6	1
9999	1	4	2558	48	11	1951	1951	1	1	100	3	10	0	0	0	3	4	5	1	0
9999	1	4	2559	48	13	49596	49015	5	5	100	109	1292	3	8	17	81	315	886	91	0
9999	1	4	2560	48	15	29718	29718	5	5	100	60	406	0	6	11	43	136	239	31	0
9999	1	4	2561	48	17	7202	7202	2	2	100	11	118	0	0	0	11	28	85	5	0
9999	1	4	2562	48	19	21352	21352	1	1	100	38	246	0	11	1	26	75	146	25	1
9999	1	4	2563	48	21	82589	81590	5	5	100	401	1700	9	58	50	284	357	1196	147	5
9999	1	4	2564	48	23	3588	3588	2	2	100	8	60	0	1	0	7	19	39	2	0
9999	1	4	2565	48	25	32978	32978	2	2	100	106	470	2	5	5	94	124	337	9	3
9999	1	4	2566	48	27	338512	337383	14	13	99.3978	1452	8843	27	225	365	835	2112	6072	658	78
9999	1	4	2567	48	29	1932033	1929039	29	28	100	11741	90107	173	1369	2443	7756	14325	67641	8141	313
9999	1	4	2568	48	31	11074	11074	3	3	100	20	75	1	4	1	14	20	46	9	0
9999	1	4	2569	48	33	647	647	1	1	100	4	7	0	0	0	4	3	3	1	0
9999	1	4	2570	48	35	17779	15194	4	2	100	7	145	0	0	1	6	71	72	2	0
9999	1	4	2571	48	37	93256	93256	7	7	100	443	2750	5	51	51	336	581	1974	195	21
9999	1	4	2572	48	39	358003	352006	21	21	100	657	5713	9	108	150	390	981	4336	396	22
9999	1	4	2573	48	41	218486	218486	4	4	100	759	5614	5	129	151	474	972	4354	288	11
9999	1	4	2574	48	43	9093	9093	3	3	100	14	117	1	5	0	8	39	76	2	3
9999	1	4	2575	48	45	1477	1477	1	1	100	0	13	0	0	0	0	5	7	1	1
9999	1	4	2576	48	47	7215	7215	2	2	100	15	151	0	1	0	14	56	95	0	5
9999	1	4	2577	48	49	37740	37740	4	4	100	124	835	3	16	3	102	173	620	42	6
9999	1	4	2578	48	51	17458	16074	3	2	100	33	156	0	9	4	20	65	83	8	1
9999	1	4	2579	48	53	45081	44721	6	6	96.874	109	779	0	28	4	78	192	533	54	0
9999	1	4	2580	48	55	40424	40902	4	6	100	97	577	2	11	14	70	164	380	33	3
9999	1	4	2581	48	57	21946	19728	5	3	100	129	599	2	21	6	100	202	371	26	2
9999	1	4	2582	48	59	13525	13525	3	3	100	9	156	0	1	1	7	45	94	17	3
9999	1	4	2583	48	61	423865	423865	22	20	100	1607	12101	8	201	224	1174	2116	9654	331	56
9999	1	4	2584	48	63	12699	12699	2	2	100	31	226	1	3	4	23	55	154	17	0
9999	1	4	2585	48	65	5914	5914	2	2	100	29	53	0	0	0	29	13	36	4	1
9999	1	4	2586	48	67	30206	29803	6	5	100	112	635	1	18	7	86	232	357	46	3
9999	1	4	2587	48	69	7547	7547	2	2	100	7	164	0	0	1	6	59	100	5	0
9999	1	4	2588	48	71	35244	39474	3	4	100	164	1004	3	20	23	118	178	729	97	5
9999	1	4	2589	48	73	51401	45684	4	3	100	188	1048	3	27	19	139	319	665	64	3
9999	1	4	2590	48	75	7072	976	2	1	100	0	10	0	0	0	0	6	3	1	0
9999	1	4	2591	48	77	10256	10256	1	1	100	14	100	3	3	0	8	24	63	13	0
9999	1	4	2592	48	79	2909	2909	1	1	100	7	76	0	4	0	3	20	50	6	0
9999	1	4	2593	48	81	3212	3212	1	1	100	1	29	0	0	0	1	14	12	3	0
9999	1	4	2594	48	83	8210	5356	3	2	100	12	77	0	4	0	8	48	25	4	0
9999	1	4	2595	48	85	915044	938739	17	23	100	1447	14650	22	243	424	758	2387	11189	1074	58
9999	1	4	2596	48	87	3033	3033	1	1	100	9	12	0	0	0	9	6	5	1	0
9999	1	4	2597	48	89	20806	20806	4	4	100	53	226	0	7	8	38	63	134	29	0
9999	1	4	2598	48	91	144356	133015	4	7	100	333	2341	2	69	30	232	432	1700	209	2
9999	1	4	2599	48	93	13286	13286	3	3	100	26	281	0	7	4	15	93	181	7	0
9999	1	4	2600	48	95	4066	4066	1	1	100	1	14	0	0	0	1	8	4	2	0
9999	1	4	2601	48	97	39269	38499	4	3	100	132	712	0	30	10	92	161	499	52	11
9999	1	4	2602	48	99	75889	75261	3	3	100	210	1193	2	20	40	148	244	899	50	3
9999	1	4	2603	48	101	1407	1407	2	2	100	1	10	0	0	0	1	4	5	1	0
9999	1	4	2604	48	103	5179	5179	2	2	100	4	34	0	1	0	3	10	22	2	1
9999	1	4	2605	48	105	3699	3699	1	1	100	3	37	0	0	0	3	14	20	3	0
9999	1	4	2606	48	107	5946	4769	4	3	100	3	27	0	0	0	3	14	12	1	0
9999	1	4	2607	48	109	2198	2198	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	4	2608	48	111	10013	7178	2	2	100	48	212	0	5	1	42	66	132	14	0
9999	1	4	2609	48	113	2717871	2583296	35	39	100	13315	80897	200	1234	5867	6014	17103	52552	11242	435
9999	1	4	2610	48	115	13302	13302	2	2	100	62	416	1	10	3	48	106	287	23	3
9999	1	4	2611	48	117	18799	18799	2	2	100	60	451	0	2	7	51	124	299	28	2
9999	1	4	2612	48	119	5198	5198	1	1	100	0	28	0	0	0	0	18	9	1	4
9999	1	4	2613	48	121	751581	803180	24	31	100	1389	12962	15	305	319	750	2262	9671	1029	33
9999	1	4	2614	48	123	18669	20886	3	4	100	97	355	1	8	4	84	123	222	10	1
9999	1	4	2615	48	125	2155	2155	2	2	100	12	25	0	0	1	11	12	8	5	1
9999	1	4	2616	48	127	11148	11148	1	1	100	3	182	0	1	0	2	39	135	8	2
9999	1	4	2617	48	129	3444	3444	1	1	100	3	45	0	1	1	1	8	31	6	1
9999	1	4	2618	48	131	12200	11289	3	3	100	66	220	1	1	3	61	70	124	26	4
9999	1	4	2619	48	133	18035	17209	6	5	100	39	305	1	6	0	32	96	194	15	0
9999	1	4	2620	48	135	165908	163843	4	4	100	1169	6137	7	98	170	894	1157	4300	680	15
9999	1	4	2621	48	137	1868	1868	1	1	100	4	18	0	0	0	4	4	11	3	0
9999	1	4	2622	48	139	162545	165929	10	15	100	279	2764	5	50	57	167	585	1982	197	4
9999	1	4	2623	48	141	839664	838465	10	9	100	3055	14365	23	378	520	2134	1782	11655	928	66
9999	1	4	2624	48	143	41678	41678	4	4	100	63	714	0	22	3	38	144	542	28	2
9999	1	4	2625	48	145	16944	14864	4	2	100	19	110	1	0	1	17	37	58	15	0
9999	1	4	2626	48	147	33542	30956	4	3	99.9742	44	335	0	6	7	31	88	219	28	3
9999	1	4	2627	48	149	25153	25153	4	4	100	65	288	1	9	8	47	91	184	13	4
9999	1	4	2628	48	151	3791	3791	1	1	100	13	53	0	0	0	13	19	29	5	1
9999	1	4	2629	48	153	5789	5789	2	2	100	27	101	1	5	0	21	35	60	6	1
9999	1	4	2630	48	155	1194	1194	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	4	2631	48	157	702733	741641	12	14	100	1674	11058	34	179	489	972	2321	7962	775	53
9999	1	4	2632	48	159	9923	10629	1	2	100	29	107	1	9	0	19	50	51	6	0
9999	1	4	2633	48	161	19610	19610	4	4	100	28	233	0	5	2	21	91	126	16	1
9999	1	4	2634	48	163	19062	19062	3	3	100	34	342	0	2	7	25	120	208	14	1
9999	1	4	2635	48	165	20527	20527	3	3	100	20	235	0	4	1	15	64	159	12	1
9999	1	4	2636	48	167	340859	327544	17	17	100	996	8715	19	210	239	528	1602	6488	625	36
9999	1	4	2637	48	169	6386	6386	1	1	100	10	53	0	4	1	5	13	37	3	0
9999	1	4	2638	48	171	26108	26108	2	2	100	13	271	0	0	1	12	53	205	13	1
9999	1	4	2639	48	173	1329	1329	1	1	100	0	17	0	0	0	0	7	8	2	0
9999	1	4	2640	48	175	7571	7571	1	1	100	16	92	0	2	2	12	38	51	3	1
9999	1	4	2641	48	177	20679	20671	4	4	94.606	116	381	0	19	4	92	92	272	17	0
9999	1	4	2642	48	179	23295	23295	2	2	100	117	951	3	2	15	97	216	682	53	0
9999	1	4	2643	48	181	126006	123921	14	12	98.6846	339	2460	5	50	39	245	581	1665	214	6
9999	1	4	2644	48	183	132332	124162	5	5	100	578	4505	16	74	128	360	948	3237	320	32
9999	1	4	2645	48	185	27614	27614	2	2	100	80	461	5	5	10	60	146	277	38	4
9999	1	4	2646	48	187	142459	154831	4	7	100	316	3027	5	84	41	186	527	2300	200	8
9999	1	4	2647	48	189	34596	31816	4	3	100	79	903	0	9	6	64	184	676	43	4
9999	1	4	2648	48	191	3088	3088	3	3	100	11	31	0	0	2	9	15	16	0	0
9999	1	4	2649	48	193	8071	6754	3	2	71.528	27	128	0	1	4	22	44	74	10	1
9999	1	4	2650	48	195	5595	5595	2	2	100	8	11	0	0	0	8	0	11	0	0
9999	1	4	2651	48	197	3769	3769	2	2	100	2	44	0	0	0	2	15	24	5	1
9999	1	4	2652	48	199	55912	55912	5	5	100	84	748	3	14	1	66	186	478	84	3
9999	1	4	2653	48	201	4646508	4615521	45	50	99.9184	34274	160707	403	1992	13445	18434	29813	110705	20189	987
9999	1	4	2654	48	203	64783	66758	5	5	96.8798	215	1388	3	25	36	151	441	865	82	11
9999	1	4	2655	48	205	3368	6203	1	2	100	24	131	0	2	0	22	42	79	10	0
9999	1	4	2656	48	207	5660	5692	2	3	100	8	52	0	0	1	7	15	23	14	0
9999	1	4	2657	48	209	202392	202389	5	5	100	477	3940	5	94	92	286	695	2867	378	6
9999	1	4	2658	48	211	4351	4351	1	1	100	12	37	0	2	1	9	7	25	5	1
9999	1	4	2659	48	213	79541	79271	9	8	100	290	1726	3	66	14	207	639	910	177	1
9999	1	4	2660	48	215	853003	847000	25	22	99.464	2504	24131	22	416	444	1622	3940	19096	1095	128
9999	1	4	2661	48	217	34698	34698	5	5	100	64	621	0	10	15	39	190	410	21	1
9999	1	4	2662	48	219	23480	23480	3	3	100	111	626	0	26	5	80	183	419	24	5
9999	1	4	2663	48	221	56125	55264	3	2	100	100	855	0	14	9	77	168	647	40	7
9999	1	4	2664	48	223	36323	36323	3	3	100	52	340	0	9	6	37	71	241	28	8
9999	1	4	2665	48	225	22541	22541	3	3	100	54	413	1	1	0	52	132	259	22	0
9999	1	4	2666	48	227	37551	37551	2	2	100	199	1643	3	10	16	170	371	1179	93	14
9999	1	4	2667	48	229	3354	3354	1	1	100	4	12	0	0	0	4	0	11	1	0
9999	1	4	2668	48	231	89893	87430	8	7	99.6847	288	1752	6	36	48	198	467	1115	169	15
9999	1	4	2669	48	233	21577	19725	3	2	100	60	595	0	18	3	39	204	347	44	5
9999	1	4	2670	48	235	1538	1538	1	1	100	1	29	0	0	0	1	9	20	0	0
9999	1	4	2671	48	237	8825	8825	2	2	100	23	124	0	6	0	17	37	72	15	2
9999	1	4	2672	48	239	14925	14925	3	3	100	36	204	0	7	3	26	53	142	9	2
9999	1	4	2673	48	241	35344	35344	3	3	100	126	732	0	28	10	88	266	422	44	7
9999	1	4	2674	48	243	2114	2114	1	1	100	2	8	0	1	0	1	8	0	0	1
9999	1	4	2675	48	245	253938	253930	7	7	100	1937	8308	20	144	515	1258	2321	5446	541	66
9999	1	4	2676	48	247	5168	5168	1	1	100	2	9	0	0	0	2	4	5	0	0
9999	1	4	2677	48	249	40448	41359	4	5	91.7537	242	1754	0	32	9	201	592	1074	89	15
9999	1	4	2678	48	251	169233	161318	8	10	100	351	2531	2	64	32	253	534	1805	192	15
9999	1	4	2679	48	253	14217	19862	5	6	97.3475	44	389	3	3	8	30	95	261	32	3
9999	1	4	2680	48	255	14954	14954	3	3	100	45	352	1	4	6	34	80	259	13	0
9999	1	4	2681	48	257	116406	116639	6	8	97.9295	285	1847	1	51	37	196	448	1220	180	2
9999	1	4	2682	48	259	39764	41763	2	3	89.865	37	568	0	14	3	20	83	443	43	1
9999	1	4	2683	48	261	404	404	1	1	100	6	7	0	3	0	3	3	2	2	0
9999	1	4	2684	48	263	754	754	1	1	100	3	10	0	0	0	3	5	5	0	0
9999	1	4	2685	48	265	51069	51069	3	3	100	124	942	8	28	7	81	181	715	46	7
9999	1	4	2686	48	267	4336	4336	2	2	100	4	28	0	0	0	4	10	16	2	0
9999	1	4	2687	48	269	280	280	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	4	2688	48	271	3529	1880	2	1	100	1	11	0	0	0	1	10	0	1	0
9999	1	4	2689	48	273	31723	31723	3	3	100	95	1111	2	12	10	71	245	833	33	3
9999	1	4	2690	48	275	3876	3876	3	3	100	14	74	0	4	1	9	30	43	1	0
9999	1	4	2691	48	277	49221	49221	4	4	100	201	1307	1	13	31	156	358	892	57	2
9999	1	4	2692	48	279	13227	12314	4	3	100	55	232	0	5	2	48	68	139	25	8
9999	1	4	2693	48	281	20069	18776	4	3	71.9571	13	483	0	0	1	12	108	361	14	0
9999	1	4	2694	48	283	7763	7763	2	2	100	7	55	0	1	0	6	5	49	1	0
9999	1	4	2695	48	285	22115	19898	5	5	100	29	211	0	4	3	22	87	118	6	1
9999	1	4	2696	48	287	16908	16908	3	3	100	40	241	0	6	8	26	42	189	10	2
9999	1	4	2697	48	289	17182	15908	3	2	100	28	229	0	2	0	26	86	128	15	0
9999	1	4	2698	48	291	80209	80198	4	4	100	306	1699	4	51	24	227	381	1140	178	7
9999	1	4	2699	48	293	23220	23220	4	4	100	88	497	1	12	13	62	139	334	24	5
9999	1	4	2700	48	295	3618	3618	1	1	100	4	12	0	0	0	4	2	10	0	0
9999	1	4	2701	48	297	12333	12333	3	3	100	35	205	2	2	2	29	69	122	14	0
9999	1	4	2702	48	299	20637	16475	4	3	100	20	168	1	3	0	16	59	102	7	0
9999	1	4	2703	48	301	121	121	1	1	100	0	11	0	0	0	0	0	10	1	0
9999	1	4	2704	48	303	301831	300607	10	9	100	2883	14028	7	198	488	2190	2940	9942	1146	52
9999	1	4	2705	48	305	5790	4987	3	2	100	8	63	2	2	0	4	30	26	7	0
9999	1	4	2706	48	307	8339	8339	2	2	100	4	128	1	0	0	3	22	100	6	1
9999	1	4	2707	48	309	246923	243511	17	15	99.1315	1086	7112	6	207	184	689	1519	5311	283	26
9999	1	4	2708	48	311	841	841	1	1	100	1	26	0	0	0	1	12	14	0	0
9999	1	4	2709	48	313	14012	14089	3	4	100	50	281	0	6	9	35	94	173	14	0
9999	1	4	2710	48	315	10064	10064	2	2	93.3542	65	212	0	6	3	56	101	100	11	0
9999	1	4	2711	48	317	5806	5806	2	2	100	9	111	0	3	1	5	34	74	3	0
9999	1	4	2712	48	319	4024	4024	1	1	100	2	43	0	0	0	2	19	20	4	0
9999	1	4	2713	48	321	36674	36674	4	4	100	135	1228	2	22	18	93	319	878	31	4
9999	1	4	2714	48	323	58200	58200	2	2	100	105	1171	1	9	10	85	272	855	44	1
9999	1	4	2715	48	325	48177	47559	6	7	100	132	916	2	36	4	90	221	644	51	0
9999	1	4	2716	48	327	2144	2144	1	1	100	0	4	0	0	0	0	2	2	0	0
9999	1	4	2717	48	329	163828	165893	3	4	100	502	4174	3	26	101	372	743	3148	283	11
9999	1	4	2718	48	331	24409	24407	4	4	100	55	447	0	8	2	45	131	299	17	0
9999	1	4	2719	48	333	4875	4875	1	1	100	2	26	0	0	0	2	10	14	2	1
9999	1	4	2720	48	335	8973	8973	2	2	100	9	108	0	1	1	7	46	57	5	0
9999	1	4	2721	48	337	19116	18112	4	3	100	31	405	0	3	5	23	86	290	29	0
9999	1	4	2722	48	339	547297	553094	13	15	100	950	8309	13	112	230	595	1564	5983	762	22
9999	1	4	2723	48	341	22241	22241	3	3	100	39	345	0	3	1	35	85	240	20	2
9999	1	4	2724	48	343	12395	12401	5	6	100	38	307	1	7	5	25	87	196	24	2
9999	1	4	2725	48	345	1133	1133	1	1	100	0	14	0	0	0	0	0	13	1	0
9999	1	4	2726	48	347	65672	65672	3	3	100	193	1198	1	48	29	115	280	856	62	2
9999	1	4	2727	48	349	48274	46702	3	2	75.667	198	1273	0	37	36	125	332	860	81	2
9999	1	4	2728	48	351	13858	2390	2	1	83.3333	2	31	0	0	0	2	18	12	1	0
9999	1	4	2729	48	353	15035	13712	4	3	100	54	622	1	3	12	38	213	379	30	0
9999	1	4	2730	48	355	362634	362648	8	8	100	2623	13381	29	275	437	1882	2589	10073	719	60
9999	1	4	2731	48	357	10834	10834	2	2	92.8051	45	110	0	1	0	44	33	71	6	0
9999	1	4	2732	48	359	2067	2067	1	1	100	3	8	0	0	0	3	5	3	0	0
9999	1	4	2733	48	361	84459	83946	7	7	100	287	1898	4	11	57	215	509	1180	209	21
9999	1	4	2734	48	363	27909	27779	2	2	100	58	739	0	1	4	53	192	488	59	1
9999	1	4	2735	48	365	23430	23693	2	3	100	51	610	0	3	6	42	134	430	46	0
9999	1	4	2736	48	367	125461	127487	5	8	100	174	1630	1	41	13	119	381	1147	102	6
9999	1	4	2737	48	369	9619	9619	4	4	100	8	91	0	2	0	6	35	49	7	1
9999	1	4	2738	48	371	16294	16294	2	2	100	54	281	1	6	2	45	88	182	11	2
9999	1	4	2739	48	373	47138	47138	4	4	100	114	797	1	38	12	63	240	492	65	3
9999	1	4	2740	48	375	215306	121519	4	4	100	799	5321	9	92	145	553	1023	3771	527	18
9999	1	4	2741	48	377	6672	6672	2	2	100	4	44	0	0	0	4	17	20	7	0
9999	1	4	2742	48	379	11175	11175	1	1	100	14	117	0	0	0	14	34	70	13	0
9999	1	4	2743	48	381	37922	131772	3	5	100	738	5014	5	102	124	507	968	3548	498	17
9999	1	4	2744	48	383	3876	3876	1	1	100	4	67	0	0	0	4	12	53	2	1
9999	1	4	2745	48	385	3295	3295	1	1	100	6	39	0	0	0	6	17	20	2	0
9999	1	4	2746	48	387	12340	12340	3	3	74.3112	21	194	0	3	2	16	60	126	7	2
9999	1	4	2747	48	389	14879	14879	2	2	100	63	298	2	7	2	52	46	246	6	0
9999	1	4	2748	48	391	7253	7253	2	2	100	31	66	0	1	1	29	14	42	10	0
9999	1	4	2749	48	393	911	911	1	1	100	0	8	0	0	0	0	1	6	1	0
9999	1	4	2750	48	395	16628	16628	4	4	100	41	199	0	11	7	23	71	120	8	0
9999	1	4	2751	48	397	86219	93172	4	7	100	97	1154	1	27	13	56	135	916	103	0
9999	1	4	2752	48	399	10530	10530	3	3	100	22	224	0	2	1	19	89	125	10	1
9999	1	4	2753	48	401	49657	52860	4	5	100	243	1328	4	22	13	204	319	912	97	3
9999	1	4	2754	48	403	10242	9437	3	2	100	29	166	0	4	0	25	65	85	16	1
9999	1	4	2755	48	405	8376	8376	2	2	100	39	91	1	5	1	32	45	37	9	0
9999	1	4	2756	48	407	27530	27530	1	1	100	47	362	1	13	4	29	144	170	48	0
9999	1	4	2757	48	409	68564	67746	10	10	85.58	254	1939	5	12	18	219	415	1424	100	6
9999	1	4	2758	48	411	5840	5840	2	2	100	4	28	0	1	0	3	12	11	5	1
9999	1	4	2759	48	413	3148	3148	1	1	100	0	54	0	0	0	0	13	40	1	0
